year,month,day,hour,minute,second,count
2023,7,17,13,31,4,1
2023,7,17,13,31,5,4
2023,7,17,13,31,6,5
2023,7,17,13,31,8,1
2023,7,17,13,31,9,1
2023,7,17,13,31,10,2
2023,7,17,13,31,12,3
2023,7,17,13,31,13,2
2023,7,17,13,31,14,1
2023,7,17,13,31,15,1
2023,7,17,13,31,16,3
2023,7,17,13,31,17,1
2023,7,17,13,31,19,2
2023,7,17,13,31,20,2
2023,7,17,13,31,21,1
2023,7,17,13,31,22,5
2023,7,17,13,31,23,1
2023,7,17,13,31,26,22
2023,7,17,13,31,27,15
2023,7,17,13,31,28,5
2023,7,17,13,31,29,9
2023,7,17,13,31,30,6
2023,7,17,13,31,31,9
2023,7,17,13,31,32,7
2023,7,17,13,31,33,9
2023,7,17,13,31,34,1
2023,7,17,13,31,36,1
2023,7,17,13,31,37,1
2023,7,17,13,31,39,1
2023,7,17,13,31,40,2
2023,7,17,13,31,41,1
2023,7,17,13,31,42,2
2023,7,17,13,31,44,1
2023,7,17,13,31,46,1
2023,7,17,13,31,48,1
2023,7,17,13,31,49,1
2023,7,17,13,31,50,1
2023,7,17,13,31,51,1
2023,7,17,13,31,55,3
2023,7,17,13,31,56,7
2023,7,17,13,31,57,1
2023,7,17,13,31,59,1
2023,7,17,13,32,0,1
2023,7,17,13,32,1,2
2023,7,17,13,32,2,1
2023,7,17,13,32,3,1
2023,7,17,13,32,5,4
2023,7,17,13,32,6,1
2023,7,17,13,32,9,1
2023,7,17,13,32,10,2
2023,7,17,13,32,11,4
2023,7,17,13,32,12,2
2023,7,17,13,32,13,2
2023,7,17,13,32,14,2
2023,7,17,13,32,16,4
2023,7,17,13,32,17,1
2023,7,17,13,32,19,1
2023,7,17,13,32,20,2
2023,7,17,13,32,21,1
2023,7,17,13,32,22,1
2023,7,17,13,32,23,2
2023,7,17,13,32,25,2
2023,7,17,13,32,26,1
2023,7,17,13,32,27,10
2023,7,17,13,32,28,3
2023,7,17,13,32,29,3
2023,7,17,13,32,30,5
2023,7,17,13,32,31,1
2023,7,17,13,32,32,2
2023,7,17,13,32,33,23
2023,7,17,13,32,34,1
2023,7,17,13,32,35,4
2023,7,17,13,32,36,9
2023,7,17,13,32,37,6
2023,7,17,13,32,38,7
2023,7,17,13,32,39,6
2023,7,17,13,32,41,1
2023,7,17,13,32,42,2
2023,7,17,13,32,43,1
2023,7,17,13,32,44,1
2023,7,17,13,32,45,3
2023,7,17,13,32,47,1
2023,7,17,13,32,50,1
2023,7,17,13,32,51,2
2023,7,17,13,32,52,3
2023,7,17,13,32,53,2
2023,7,17,13,32,54,1
2023,7,17,13,32,55,1
2023,7,17,13,32,56,2
2023,7,17,13,32,59,1
2023,7,17,13,33,0,3
2023,7,17,13,33,2,1
2023,7,17,13,33,7,2
2023,7,17,13,33,11,3
2023,7,17,13,33,12,2
2023,7,17,13,33,13,1
2023,7,17,13,33,14,2
2023,7,17,13,33,15,1
2023,7,17,13,33,16,1
2023,7,17,13,33,17,12
2023,7,17,13,33,18,1
2023,7,17,13,33,19,1
2023,7,17,13,33,22,1
2023,7,17,13,33,23,3
2023,7,17,13,33,24,1
2023,7,17,13,33,26,2
2023,7,17,13,33,27,13
2023,7,17,13,33,28,7
2023,7,17,13,33,30,1
2023,7,17,13,33,31,2
2023,7,17,13,33,32,2
2023,7,17,13,33,34,1
2023,7,17,13,33,35,2
2023,7,17,13,33,36,1
2023,7,17,13,33,38,2
2023,7,17,13,33,39,23
2023,7,17,13,33,40,3
2023,7,17,13,33,41,3
2023,7,17,13,33,42,8
2023,7,17,13,33,43,8
2023,7,17,13,33,44,3
2023,7,17,13,33,45,5
2023,7,17,13,33,46,2
2023,7,17,13,33,47,2
2023,7,17,13,33,48,1
2023,7,17,13,33,49,1
2023,7,17,13,33,50,1
2023,7,17,13,33,51,2
2023,7,17,13,33,52,1
2023,7,17,13,33,55,1
2023,7,17,13,33,56,1
2023,7,17,13,33,58,1
2023,7,17,13,34,0,1
2023,7,17,13,34,1,1
2023,7,17,13,34,3,1
2023,7,17,13,34,4,1
2023,7,17,13,34,5,1
2023,7,17,13,34,6,2
2023,7,17,13,34,7,5
2023,7,17,13,34,8,4
2023,7,17,13,34,12,1
2023,7,17,13,34,13,2
2023,7,17,13,34,14,1
2023,7,17,13,34,15,1
2023,7,17,13,34,17,2
2023,7,17,13,34,18,1
2023,7,17,13,34,19,1
2023,7,17,13,34,22,1
2023,7,17,13,34,23,1
2023,7,17,13,34,24,1
2023,7,17,13,34,26,2
2023,7,17,13,34,27,3
2023,7,17,13,34,28,20
2023,7,17,13,34,29,1
2023,7,17,13,34,30,2
2023,7,17,13,34,31,1
2023,7,17,13,34,32,1
2023,7,17,13,34,37,1
2023,7,17,13,34,42,1
2023,7,17,13,34,43,9
2023,7,17,13,34,44,19
2023,7,17,13,34,46,3
2023,7,17,13,34,47,8
2023,7,17,13,34,48,6
2023,7,17,13,34,49,7
2023,7,17,13,34,50,6
2023,7,17,13,34,51,5
2023,7,17,13,34,52,1
2023,7,17,13,34,53,1
2023,7,17,13,34,54,2
2023,7,17,13,34,55,1
2023,7,17,13,34,56,1
2023,7,17,13,34,57,2
2023,7,17,13,34,59,1
2023,7,17,13,35,1,1
2023,7,17,13,35,3,1
2023,7,17,13,35,4,2
2023,7,17,13,35,6,1
2023,7,17,13,35,8,1
2023,7,17,13,35,12,2
2023,7,17,13,35,14,2
2023,7,17,13,35,15,2
2023,7,17,13,35,16,1
2023,7,17,13,35,17,6
2023,7,17,13,35,18,3
2023,7,17,13,35,19,1
2023,7,17,13,35,22,1
2023,7,17,13,35,25,1
2023,7,17,13,35,28,10
2023,7,17,13,35,29,1
2023,7,17,13,35,30,2
2023,7,17,13,35,32,1
2023,7,17,13,35,34,1
2023,7,17,13,35,35,1
2023,7,17,13,35,36,1
2023,7,17,13,35,37,2
2023,7,17,13,35,39,2
2023,7,17,13,35,40,1
2023,7,17,13,35,45,2
2023,7,17,13,35,46,2
2023,7,17,13,35,49,7
2023,7,17,13,35,50,17
2023,7,17,13,35,51,5
2023,7,17,13,35,52,1
2023,7,17,13,35,53,5
2023,7,17,13,35,54,6
2023,7,17,13,35,55,3
2023,7,17,13,35,56,2
2023,7,17,13,35,57,1
2023,7,17,13,35,59,1
2023,7,17,13,36,0,2
2023,7,17,13,36,1,1
2023,7,17,13,36,2,1
2023,7,17,13,36,3,2
2023,7,17,13,36,4,1
2023,7,17,13,36,5,2
2023,7,17,13,36,6,1
2023,7,17,13,36,7,3
2023,7,17,13,36,8,1
2023,7,17,13,36,9,1
2023,7,17,13,36,10,3
2023,7,17,13,36,12,1
2023,7,17,13,36,13,1
2023,7,17,13,36,14,1
2023,7,17,13,36,15,2
2023,7,17,13,36,17,5
2023,7,17,13,36,18,3
2023,7,17,13,36,19,1
2023,7,17,13,36,20,2
2023,7,17,13,36,22,1
2023,7,17,13,36,23,1
2023,7,17,13,36,24,1
2023,7,17,13,36,26,3
2023,7,17,13,36,27,1
2023,7,17,13,36,28,9
2023,7,17,13,36,29,1
2023,7,17,13,36,30,3
2023,7,17,13,36,31,3
2023,7,17,13,36,32,1
2023,7,17,13,36,33,2
2023,7,17,13,36,34,1
2023,7,17,13,36,35,1
2023,7,17,13,36,36,4
2023,7,17,13,36,37,3
2023,7,17,13,36,38,1
2023,7,17,13,36,39,2
2023,7,17,13,36,43,1
2023,7,17,13,36,45,1
2023,7,17,13,36,46,1
2023,7,17,13,36,47,1
2023,7,17,13,36,49,2
2023,7,17,13,36,50,1
2023,7,17,13,36,51,1
2023,7,17,13,36,52,1
2023,7,17,13,36,54,23
2023,7,17,13,36,55,3
2023,7,17,13,36,56,5
2023,7,17,13,36,57,6
2023,7,17,13,36,58,6
2023,7,17,13,36,59,9
2023,7,17,13,37,0,3
2023,7,17,13,37,1,2
2023,7,17,13,37,2,2
2023,7,17,13,37,5,2
2023,7,17,13,37,6,2
2023,7,17,13,37,8,1
2023,7,17,13,37,10,3
2023,7,17,13,37,11,3
2023,7,17,13,37,14,1
2023,7,17,13,37,17,2
2023,7,17,13,37,18,2
2023,7,17,13,37,19,1
2023,7,17,13,37,21,2
2023,7,17,13,37,22,1
2023,7,17,13,37,23,1
2023,7,17,13,37,24,1
2023,7,17,13,37,25,1
2023,7,17,13,37,27,1
2023,7,17,13,37,28,13
2023,7,17,13,37,29,7
2023,7,17,13,37,30,3
2023,7,17,13,37,33,1
2023,7,17,13,37,36,2
2023,7,17,13,37,37,1
2023,7,17,13,37,38,1
2023,7,17,13,37,39,1
2023,7,17,13,37,41,5
2023,7,17,13,37,42,2
2023,7,17,13,37,44,2
2023,7,17,13,37,45,2
2023,7,17,13,37,46,1
2023,7,17,13,37,48,1
2023,7,17,13,37,50,1
2023,7,17,13,37,51,2
2023,7,17,13,37,52,1
2023,7,17,13,37,55,3
2023,7,17,13,37,56,3
2023,7,17,13,37,57,1
2023,7,17,13,37,58,3
2023,7,17,13,38,0,23
2023,7,17,13,38,1,3
2023,7,17,13,38,2,3
2023,7,17,13,38,3,6
2023,7,17,13,38,4,7
2023,7,17,13,38,5,3
2023,7,17,13,38,6,1
2023,7,17,13,38,8,2
2023,7,17,13,38,9,1
2023,7,17,13,38,10,2
2023,7,17,13,38,11,5
2023,7,17,13,38,12,1
2023,7,17,13,38,13,2
2023,7,17,13,38,14,1
2023,7,17,13,38,15,1
2023,7,17,13,38,16,3
2023,7,17,13,38,17,3
2023,7,17,13,38,22,1
2023,7,17,13,38,23,1
2023,7,17,13,38,24,2
2023,7,17,13,38,26,3
2023,7,17,13,38,27,5
2023,7,17,13,38,29,17
2023,7,17,13,38,31,2
2023,7,17,13,38,32,1
2023,7,17,13,38,34,1
2023,7,17,13,38,35,1
2023,7,17,13,38,37,2
2023,7,17,13,38,38,6
2023,7,17,13,38,39,3
2023,7,17,13,38,42,5
2023,7,17,13,38,43,5
2023,7,17,13,38,44,1
2023,7,17,13,38,45,1
2023,7,17,13,38,46,2
2023,7,17,13,38,47,1
2023,7,17,13,38,49,1
2023,7,17,13,38,50,1
2023,7,17,13,38,52,1
2023,7,17,13,38,53,1
2023,7,17,13,38,57,1
2023,7,17,13,38,59,4
2023,7,17,13,39,1,3
2023,7,17,13,39,2,1
2023,7,17,13,39,4,22
2023,7,17,13,39,5,6
2023,7,17,13,39,6,2
2023,7,17,13,39,7,13
2023,7,17,13,39,8,2
2023,7,17,13,39,9,8
2023,7,17,13,39,10,3
2023,7,17,13,39,11,7
2023,7,17,13,39,12,6
2023,7,17,13,39,14,1
2023,7,17,13,39,15,3
2023,7,17,13,39,16,6
2023,7,17,13,39,17,4
2023,7,17,13,39,19,1
2023,7,17,13,39,20,1
2023,7,17,13,39,21,1
2023,7,17,13,39,24,1
2023,7,17,13,39,25,1
2023,7,17,13,39,27,1
2023,7,17,13,39,28,1
2023,7,17,13,39,29,23
2023,7,17,13,39,30,1
2023,7,17,13,39,32,2
2023,7,17,13,39,33,1
2023,7,17,13,39,34,2
2023,7,17,13,39,36,2
2023,7,17,13,39,38,1
2023,7,17,13,39,41,1
2023,7,17,13,39,42,1
2023,7,17,13,39,43,1
2023,7,17,13,39,46,1
2023,7,17,13,39,47,1
2023,7,17,13,39,49,1
2023,7,17,13,39,50,1
2023,7,17,13,39,51,3
2023,7,17,13,39,56,1
2023,7,17,13,40,0,2
2023,7,17,13,40,2,1
2023,7,17,13,40,4,2
2023,7,17,13,40,5,1
2023,7,17,13,40,6,1
2023,7,17,13,40,7,5
2023,7,17,13,40,8,3
2023,7,17,13,40,10,1
2023,7,17,13,40,11,1
2023,7,17,13,40,12,24
2023,7,17,13,40,13,5
2023,7,17,13,40,14,3
2023,7,17,13,40,15,4
2023,7,17,13,40,16,1
2023,7,17,13,40,17,5
2023,7,17,13,40,18,1
2023,7,17,13,40,19,1
2023,7,17,13,40,20,1
2023,7,17,13,40,21,2
2023,7,17,13,40,23,1
2023,7,17,13,40,24,1
2023,7,17,13,40,28,1
2023,7,17,13,40,30,16
2023,7,17,13,40,32,1
2023,7,17,13,40,35,1
2023,7,17,13,40,37,2
2023,7,17,13,40,39,2
2023,7,17,13,40,40,2
2023,7,17,13,40,41,1
2023,7,17,13,40,42,1
2023,7,17,13,40,43,1
2023,7,17,13,40,44,3
2023,7,17,13,40,45,1
2023,7,17,13,40,46,1
2023,7,17,13,40,47,1
2023,7,17,13,40,48,1
2023,7,17,13,40,49,1
2023,7,17,13,40,52,2
2023,7,17,13,40,53,1
2023,7,17,13,40,55,1
2023,7,17,13,40,56,8
2023,7,17,13,40,58,2
2023,7,17,13,41,0,1
2023,7,17,13,41,2,2
2023,7,17,13,41,3,1
2023,7,17,13,41,4,1
2023,7,17,13,41,5,1
2023,7,17,13,41,7,1
2023,7,17,13,41,8,1
2023,7,17,13,41,9,1
2023,7,17,13,41,12,1
2023,7,17,13,41,15,15
2023,7,17,13,41,16,8
2023,7,17,13,41,17,7
2023,7,17,13,41,18,4
2023,7,17,13,41,19,5
2023,7,17,13,41,20,3
2023,7,17,13,41,21,1
2023,7,17,13,41,22,1
2023,7,17,13,41,26,1
2023,7,17,13,41,27,4
2023,7,17,13,41,28,1
2023,7,17,13,41,29,1
2023,7,17,13,41,30,11
2023,7,17,13,41,31,1
2023,7,17,13,41,33,1
2023,7,17,13,41,34,1
2023,7,17,13,41,36,1
2023,7,17,13,41,37,1
2023,7,17,13,41,38,1
2023,7,17,13,41,39,1
2023,7,17,13,41,40,1
2023,7,17,13,41,41,2
2023,7,17,13,41,42,1
2023,7,17,13,41,43,1
2023,7,17,13,41,46,1
2023,7,17,13,41,47,3
2023,7,17,13,41,49,1
2023,7,17,13,41,50,3
2023,7,17,13,41,51,1
2023,7,17,13,41,52,1
2023,7,17,13,41,53,1
2023,7,17,13,41,54,1
2023,7,17,13,41,55,1
2023,7,17,13,41,56,7
2023,7,17,13,41,57,1
2023,7,17,13,42,0,1
2023,7,17,13,42,1,1
2023,7,17,13,42,2,1
2023,7,17,13,42,4,1
2023,7,17,13,42,5,1
2023,7,17,13,42,7,1
2023,7,17,13,42,8,2
2023,7,17,13,42,9,1
2023,7,17,13,42,10,1
2023,7,17,13,42,13,1
2023,7,17,13,42,15,1
2023,7,17,13,42,16,1
2023,7,17,13,42,17,5
2023,7,17,13,42,18,1
2023,7,17,13,42,19,23
2023,7,17,13,42,20,1
2023,7,17,13,42,21,3
2023,7,17,13,42,22,14
2023,7,17,13,42,23,5
2023,7,17,13,42,24,8
2023,7,17,13,42,25,2
2023,7,17,13,42,27,2
2023,7,17,13,42,28,1
2023,7,17,13,42,30,6
2023,7,17,13,42,33,2
2023,7,17,13,42,35,1
2023,7,17,13,42,36,1
2023,7,17,13,42,37,2
2023,7,17,13,42,38,1
2023,7,17,13,42,39,1
2023,7,17,13,42,42,2
2023,7,17,13,42,44,1
2023,7,17,13,42,45,4
2023,7,17,13,42,47,2
2023,7,17,13,42,49,1
2023,7,17,13,42,51,2
2023,7,17,13,42,55,1
2023,7,17,13,42,56,3
2023,7,17,13,42,58,1
2023,7,17,13,43,0,1
2023,7,17,13,43,1,1
2023,7,17,13,43,2,2
2023,7,17,13,43,4,1
2023,7,17,13,43,6,2
2023,7,17,13,43,7,1
2023,7,17,13,43,8,1
2023,7,17,13,43,10,2
2023,7,17,13,43,11,6
2023,7,17,13,43,12,1
2023,7,17,13,43,13,2
2023,7,17,13,43,15,2
2023,7,17,13,43,17,4
2023,7,17,13,43,18,1
2023,7,17,13,43,19,3
2023,7,17,13,43,20,2
2023,7,17,13,43,21,1
2023,7,17,13,43,22,1
2023,7,17,13,43,23,2
2023,7,17,13,43,24,15
2023,7,17,13,43,25,13
2023,7,17,13,43,26,3
2023,7,17,13,43,27,2
2023,7,17,13,43,29,3
2023,7,17,13,43,30,19
2023,7,17,13,43,31,7
2023,7,17,13,43,32,3
2023,7,17,13,43,33,1
2023,7,17,13,43,36,3
2023,7,17,13,43,37,1
2023,7,17,13,43,38,1
2023,7,17,13,43,39,2
2023,7,17,13,43,40,1
2023,7,17,13,43,41,3
2023,7,17,13,43,42,1
2023,7,17,13,43,43,5
2023,7,17,13,43,44,2
2023,7,17,13,43,46,1
2023,7,17,13,43,47,2
2023,7,17,13,43,49,1
2023,7,17,13,43,51,2
2023,7,17,13,43,52,1
2023,7,17,13,43,53,1
2023,7,17,13,43,55,3
2023,7,17,13,43,56,7
2023,7,17,13,43,59,1
2023,7,17,13,44,0,1
2023,7,17,13,44,3,2
2023,7,17,13,44,5,2
2023,7,17,13,44,6,3
2023,7,17,13,44,7,1
2023,7,17,13,44,8,2
2023,7,17,13,44,10,1
2023,7,17,13,44,11,1
2023,7,17,13,44,12,1
2023,7,17,13,44,15,1
2023,7,17,13,44,16,1
2023,7,17,13,44,17,3
2023,7,17,13,44,20,1
2023,7,17,13,44,21,2
2023,7,17,13,44,22,3
2023,7,17,13,44,25,1
2023,7,17,13,44,26,22
2023,7,17,13,44,27,3
2023,7,17,13,44,29,6
2023,7,17,13,44,30,11
2023,7,17,13,44,31,26
2023,7,17,13,44,32,7
2023,7,17,13,44,33,8
2023,7,17,13,44,34,5
2023,7,17,13,44,39,2
2023,7,17,13,44,41,3
2023,7,17,13,44,42,1
2023,7,17,13,44,45,1
2023,7,17,13,44,47,2
2023,7,17,13,44,48,2
2023,7,17,13,44,49,1
2023,7,17,13,44,50,1
2023,7,17,13,44,52,1
2023,7,17,13,44,53,2
2023,7,17,13,44,54,4
2023,7,17,13,44,56,2
2023,7,17,13,45,0,1
2023,7,17,13,45,3,1
2023,7,17,13,45,4,3
2023,7,17,13,45,5,4
2023,7,17,13,45,6,2
2023,7,17,13,45,9,1
2023,7,17,13,45,15,3
2023,7,17,13,45,16,1
2023,7,17,13,45,17,3
2023,7,17,13,45,20,1
2023,7,17,13,45,21,1
2023,7,17,13,45,22,2
2023,7,17,13,45,24,1
2023,7,17,13,45,26,1
2023,7,17,13,45,27,1
2023,7,17,13,45,29,1
2023,7,17,13,45,30,1
2023,7,17,13,45,31,9
2023,7,17,13,45,32,1
2023,7,17,13,45,33,22
2023,7,17,13,45,34,3
2023,7,17,13,45,36,6
2023,7,17,13,45,37,12
2023,7,17,13,45,38,5
2023,7,17,13,45,40,2
2023,7,17,13,45,41,2
2023,7,17,13,45,42,1
2023,7,17,13,45,43,1
2023,7,17,13,45,44,1
2023,7,17,13,45,45,1
2023,7,17,13,45,48,1
2023,7,17,13,45,49,2
2023,7,17,13,45,51,1
2023,7,17,13,45,52,1
2023,7,17,13,45,53,2
2023,7,17,13,45,56,1
2023,7,17,13,46,0,1
2023,7,17,13,46,2,1
2023,7,17,13,46,3,1
2023,7,17,13,46,5,5
2023,7,17,13,46,6,2
2023,7,17,13,46,7,2
2023,7,17,13,46,8,1
2023,7,17,13,46,15,1
2023,7,17,13,46,17,4
2023,7,17,13,46,18,1
2023,7,17,13,46,19,1
2023,7,17,13,46,20,2
2023,7,17,13,46,21,2
2023,7,17,13,46,23,2
2023,7,17,13,46,24,1
2023,7,17,13,46,30,1
2023,7,17,13,46,31,3
2023,7,17,13,46,32,1
2023,7,17,13,46,35,1
2023,7,17,13,46,36,1
2023,7,17,13,46,38,22
2023,7,17,13,46,39,2
2023,7,17,13,46,40,3
2023,7,17,13,46,41,10
2023,7,17,13,46,42,6
2023,7,17,13,46,43,2
2023,7,17,13,46,44,1
2023,7,17,13,46,47,2
2023,7,17,13,46,48,2
2023,7,17,13,46,52,2
2023,7,17,13,46,53,1
2023,7,17,13,46,54,1
2023,7,17,13,46,55,1
2023,7,17,13,46,56,3
2023,7,17,13,46,57,1
2023,7,17,13,46,59,2
2023,7,17,13,47,0,3
2023,7,17,13,47,1,2
2023,7,17,13,47,2,1
2023,7,17,13,47,6,2
2023,7,17,13,47,7,1
2023,7,17,13,47,8,2
2023,7,17,13,47,10,1
2023,7,17,13,47,12,1
2023,7,17,13,47,14,1
2023,7,17,13,47,15,2
2023,7,17,13,47,16,1
2023,7,17,13,47,17,4
2023,7,17,13,47,19,1
2023,7,17,13,47,22,1
2023,7,17,13,47,23,2
2023,7,17,13,47,25,1
2023,7,17,13,47,26,1
2023,7,17,13,47,27,1
2023,7,17,13,47,29,2
2023,7,17,13,47,30,4
2023,7,17,13,47,31,15
2023,7,17,13,47,33,2
2023,7,17,13,47,34,2
2023,7,17,13,47,35,1
2023,7,17,13,47,37,1
2023,7,17,13,47,38,2
2023,7,17,13,47,40,2
2023,7,17,13,47,41,1
2023,7,17,13,47,42,23
2023,7,17,13,47,44,3
2023,7,17,13,47,45,2
2023,7,17,13,47,48,1
2023,7,17,13,47,49,1
2023,7,17,13,47,50,1
2023,7,17,13,47,55,2
2023,7,17,13,47,57,1
2023,7,17,13,47,58,1
2023,7,17,13,47,59,2
2023,7,17,13,48,0,1
2023,7,17,13,48,1,1
2023,7,17,13,48,4,1
2023,7,17,13,48,5,2
2023,7,17,13,48,7,4
2023,7,17,13,48,8,2
2023,7,17,13,48,9,2
2023,7,17,13,48,10,2
2023,7,17,13,48,11,1
2023,7,17,13,48,12,2
2023,7,17,13,48,14,1
2023,7,17,13,48,17,5
2023,7,17,13,48,18,1
2023,7,17,13,48,19,1
2023,7,17,13,48,20,3
2023,7,17,13,48,22,1
2023,7,17,13,48,24,2
2023,7,17,13,48,27,1
2023,7,17,13,48,29,1
2023,7,17,13,48,30,1
2023,7,17,13,48,31,17
2023,7,17,13,48,32,3
2023,7,17,13,48,33,1
2023,7,17,13,48,34,1
2023,7,17,13,48,36,1
2023,7,17,13,48,37,1
2023,7,17,13,48,42,3
2023,7,17,13,48,43,1
2023,7,17,13,48,44,1
2023,7,17,13,48,45,22
2023,7,17,13,48,46,2
2023,7,17,13,48,49,2
2023,7,17,13,48,51,1
2023,7,17,13,48,52,1
2023,7,17,13,48,54,1
2023,7,17,13,48,55,1
2023,7,17,13,48,56,3
2023,7,17,13,48,57,1
2023,7,17,13,48,59,1
2023,7,17,13,49,1,1
2023,7,17,13,49,2,1
2023,7,17,13,49,5,1
2023,7,17,13,49,6,1
2023,7,17,13,49,7,1
2023,7,17,13,49,8,1
2023,7,17,13,49,9,1
2023,7,17,13,49,10,1
2023,7,17,13,49,12,1
2023,7,17,13,49,13,1
2023,7,17,13,49,15,1
2023,7,17,13,49,16,1
2023,7,17,13,49,18,3
2023,7,17,13,49,20,1
2023,7,17,13,49,21,1
2023,7,17,13,49,24,2
2023,7,17,13,49,26,1
2023,7,17,13,49,29,1
2023,7,17,13,49,30,2
2023,7,17,13,49,31,1
2023,7,17,13,49,32,18
2023,7,17,13,49,36,1
2023,7,17,13,49,37,2
2023,7,17,13,49,39,1
2023,7,17,13,49,46,11
2023,7,17,13,49,47,2
2023,7,17,13,49,48,2
2023,7,17,13,49,54,1
2023,7,17,13,49,55,1
2023,7,17,13,49,56,8
2023,7,17,13,50,0,1
2023,7,17,13,50,1,1
2023,7,17,13,50,2,1
2023,7,17,13,50,6,1
2023,7,17,13,50,7,2
2023,7,17,13,50,13,1
2023,7,17,13,50,14,1
2023,7,17,13,50,17,2
2023,7,17,13,50,18,8
2023,7,17,13,50,19,2
2023,7,17,13,50,20,2
2023,7,17,13,50,21,2
2023,7,17,13,50,22,1
2023,7,17,13,50,25,2
2023,7,17,13,50,26,1
2023,7,17,13,50,27,1
2023,7,17,13,50,30,2
2023,7,17,13,50,31,1
2023,7,17,13,50,32,12
2023,7,17,13,50,36,1
2023,7,17,13,50,37,3
2023,7,17,13,50,41,1
2023,7,17,13,50,42,2
2023,7,17,13,50,43,1
2023,7,17,13,50,44,1
2023,7,17,13,50,45,1
2023,7,17,13,50,46,11
2023,7,17,13,50,47,1
2023,7,17,13,50,49,1
2023,7,17,13,50,50,1
2023,7,17,13,50,54,1
2023,7,17,13,50,55,1
2023,7,17,13,50,56,1
2023,7,17,13,50,59,2
2023,7,17,13,51,0,1
2023,7,17,13,51,1,3
2023,7,17,13,51,9,1
2023,7,17,13,51,15,1
2023,7,17,13,51,16,1
2023,7,17,13,51,18,6
2023,7,17,13,51,20,1
2023,7,17,13,51,21,2
2023,7,17,13,51,25,1
2023,7,17,13,51,30,2
2023,7,17,13,51,31,1
2023,7,17,13,51,32,20
2023,7,17,13,51,34,1
2023,7,17,13,51,35,1
2023,7,17,13,51,37,1
2023,7,17,13,51,45,1
2023,7,17,13,51,46,15
2023,7,17,13,51,55,1
2023,7,17,13,51,56,1
2023,7,17,13,51,57,1
2023,7,17,13,52,0,1
2023,7,17,13,52,2,1
2023,7,17,13,52,3,2
2023,7,17,13,52,4,1
2023,7,17,13,52,6,2
2023,7,17,13,52,12,1
2023,7,17,13,52,13,1
2023,7,17,13,52,17,1
2023,7,17,13,52,18,1
2023,7,17,13,52,21,1
2023,7,17,13,52,22,1
2023,7,17,13,52,24,1
2023,7,17,13,52,25,1
2023,7,17,13,52,27,1
2023,7,17,13,52,30,1
2023,7,17,13,52,32,4
2023,7,17,13,52,33,6
2023,7,17,13,52,35,1
2023,7,17,13,52,36,3
2023,7,17,13,52,37,4
2023,7,17,13,52,38,3
2023,7,17,13,52,42,3
2023,7,17,13,52,43,1
2023,7,17,13,52,45,1
2023,7,17,13,52,46,7
2023,7,17,13,52,47,3
2023,7,17,13,52,48,2
2023,7,17,13,52,49,1
2023,7,17,13,52,53,2
2023,7,17,13,52,55,1
2023,7,17,13,52,56,1
2023,7,17,13,52,58,1
2023,7,17,13,53,1,2
2023,7,17,13,53,9,2
2023,7,17,13,53,11,1
2023,7,17,13,53,18,6
2023,7,17,13,53,20,1
2023,7,17,13,53,21,1
2023,7,17,13,53,22,1
2023,7,17,13,53,24,3
2023,7,17,13,53,25,1
2023,7,17,13,53,27,1
2023,7,17,13,53,28,1
2023,7,17,13,53,29,1
2023,7,17,13,53,30,2
2023,7,17,13,53,31,1
2023,7,17,13,53,32,1
2023,7,17,13,53,33,11
2023,7,17,13,53,35,1
2023,7,17,13,53,39,1
2023,7,17,13,53,40,1
2023,7,17,13,53,43,1
2023,7,17,13,53,47,17
2023,7,17,13,53,49,2
2023,7,17,13,53,51,1
2023,7,17,13,53,54,1
2023,7,17,13,53,57,2
2023,7,17,13,53,59,1
2023,7,17,13,54,0,1
2023,7,17,13,54,5,1
2023,7,17,13,54,13,1
2023,7,17,13,54,18,2
2023,7,17,13,54,19,1
2023,7,17,13,54,24,2
2023,7,17,13,54,25,1
2023,7,17,13,54,26,1
2023,7,17,13,54,30,2
2023,7,17,13,54,33,8
2023,7,17,13,54,35,1
2023,7,17,13,54,39,1
2023,7,17,13,54,40,1
2023,7,17,13,54,43,1
2023,7,17,13,54,44,4
2023,7,17,13,54,47,10
2023,7,17,13,54,55,3
2023,7,17,13,54,57,3
2023,7,17,13,55,1,1
2023,7,17,13,55,3,1
2023,7,17,13,55,7,1
2023,7,17,13,55,14,2
2023,7,17,13,55,15,1
2023,7,17,13,55,17,1
2023,7,17,13,55,18,1
2023,7,17,13,55,20,2
2023,7,17,13,55,21,2
2023,7,17,13,55,22,2
2023,7,17,13,55,24,2
2023,7,17,13,55,27,1
2023,7,17,13,55,28,1
2023,7,17,13,55,33,10
2023,7,17,13,55,34,1
2023,7,17,13,55,36,3
2023,7,17,13,55,37,2
2023,7,17,13,55,39,1
2023,7,17,13,55,44,1
2023,7,17,13,55,47,16
2023,7,17,13,55,50,1
2023,7,17,13,55,57,6
2023,7,17,13,55,58,2
2023,7,17,13,56,4,3
2023,7,17,13,56,5,1
2023,7,17,13,56,18,1
2023,7,17,13,56,23,1
2023,7,17,13,56,27,2
2023,7,17,13,56,30,1
2023,7,17,13,56,33,8
2023,7,17,13,56,35,1
2023,7,17,13,56,41,1
2023,7,17,13,56,42,1
2023,7,17,13,56,43,1
2023,7,17,13,56,45,1
2023,7,17,13,56,46,1
2023,7,17,13,56,47,6
